product_id,title,url,meta_title,meta_description,og_title,og_type,og_url,og_image,og_description,og_site_name,og_price_amount,og_price_currency,og_availability,og_brand,twitter_card,twitter_site,twitter_title,twitter_description,twitter_image,twitter_label1,twitter_data1,twitter_label2,twitter_data2
MUZEM_001,18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN2243,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-colombian-natural-emerald-and-diamonds-an2243/,Yellow Gold Ring Emerald and Diamonds | Muzem Emeralds,Discover 18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN2243 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping...,18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN2243,product,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-colombian-natural-emerald-and-diamonds-an2243/,https://muzem.co/wp-content/uploads/2026/02/IMG_1565.jpg,Discover 18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN2243 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping...,Muzem Emeralds,12000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN224,Discover 18k Yellow Gold Ring with Colombian Natural Emerald and Diamonds AN2243 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping...,https://muzem.co/wp-content/uploads/2026/02/IMG_1565.jpg,Price,"$12,000,000 COP",Availability,In Stock
MUZEM_002,18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-drop-cut-m-an08/,Yellow Gold Ring Emerald Drop Cut | Muzem Emeralds,Discover 18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping. 30...,18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08,product,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-drop-cut-m-an08/,https://muzem.co/wp-content/uploads/2026/02/IMG_1612.jpg,Discover 18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping. 30...,Muzem Emeralds,80000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08,Discover 18k Yellow Gold Ring with Natural Colombian Emerald Drop Cut M-AN08 - Certified Colombian emerald ring crafted in 18k Yellow Gold. Free shipping. 30...,https://muzem.co/wp-content/uploads/2026/02/IMG_1612.jpg,Price,"$80,000,000 COP",Availability,In Stock
MUZEM_003,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-oval-size-m-an38/,Yellow Gold Ring Emerald Oval Size | Muzem Emeralds,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring....,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38,product,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-oval-size-m-an38/,https://muzem.co/wp-content/uploads/2026/02/IMG_1617.jpg,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring....,Muzem Emeralds,12000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38,18k Yellow Gold Ring with Natural Colombian Emerald Oval Size M-AN38 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring....,https://muzem.co/wp-content/uploads/2026/02/IMG_1617.jpg,Price,"$12,000,000 COP",Availability,In Stock
MUZEM_004,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN2458,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-rectangular-cut-an2458/,Yellow Gold Ring Emerald Rectangular Cut | Muzem Emeralds,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN2458 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold...,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN2458,product,https://muzem.co/en/shop/yellow-gold/18k-yellow-gold-ring-with-natural-colombian-emerald-rectangular-cut-an2458/,https://muzem.co/wp-content/uploads/2026/01/IMG_1557.jpg,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN2458 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold...,Muzem Emeralds,8000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN,18k Yellow Gold Ring with Natural Colombian Emerald Rectangular Cut AN2458 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold...,https://muzem.co/wp-content/uploads/2026/01/IMG_1557.jpg,Price,"$8,000,000 COP",Availability,In Stock
MUZEM_005,Aretes en plata con Esmeralda Natural Tallada AR001,https://muzem.co/en/shop/silver/silver-earrings/aretes-en-plata-con-esmeralda-natural-tallada-ar001/,Aretes en plata con Esmeralda Tallada | Muzem Emeralds,Shop Aretes en plata con Esmeralda Natural Tallada AR001 at Muzem Emeralds. Authentic Colombian emerald earrings in Silver. 4th generation family jewelry fro...,Aretes en plata con Esmeralda Natural Tallada AR001,product,https://muzem.co/en/shop/silver/silver-earrings/aretes-en-plata-con-esmeralda-natural-tallada-ar001/,https://muzem.co/wp-content/uploads/2025/05/AR001-1.jpg,Shop Aretes en plata con Esmeralda Natural Tallada AR001 at Muzem Emeralds. Authentic Colombian emerald earrings in Silver. 4th generation family jewelry fro...,Muzem Emeralds,1400000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Aretes en plata con Esmeralda Natural Tallada AR001,Shop Aretes en plata con Esmeralda Natural Tallada AR001 at Muzem Emeralds. Authentic Colombian emerald earrings in Silver. 4th generation family jewelry fro...,https://muzem.co/wp-content/uploads/2025/05/AR001-1.jpg,Price,"$1,400,000 COP",Availability,In Stock
MUZEM_006,Bracelet in yellow gold PL94,https://muzem.co/en/shop/yellow-gold/yellow-gold-bracelets/bracelet-in-yellow-gold-pl94/,Bracelet in yellow gold PL94 | Muzem Emeralds,Bracelet in yellow gold PL94 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold bracelet. Certificate of authenticity included.,Bracelet in yellow gold PL94,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-bracelets/bracelet-in-yellow-gold-pl94/,https://muzem.co/wp-content/uploads/2025/03/PL94-3.jpg,Bracelet in yellow gold PL94 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold bracelet. Certificate of authenticity included.,Muzem Emeralds,36000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet in yellow gold PL94,Bracelet in yellow gold PL94 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold bracelet. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/03/PL94-3.jpg,Price,"$36,000,000 COP",Availability,In Stock
MUZEM_007,Bracelet white gold PL86,https://muzem.co/en/shop/stones-and-their-shapes/round/bracelet-white-gold-pl86/,Bracelet white gold PL86 | Muzem Emeralds,Discover Bracelet white gold PL86 - Certified Colombian emerald bracelet crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Bracelet white gold PL86,product,https://muzem.co/en/shop/stones-and-their-shapes/round/bracelet-white-gold-pl86/,https://muzem.co/wp-content/uploads/2025/05/PL86_9donofxwavl_2025-05-20-15-14-24.jpg,Discover Bracelet white gold PL86 - Certified Colombian emerald bracelet crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,40000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet white gold PL86,Discover Bracelet white gold PL86 - Certified Colombian emerald bracelet crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/05/PL86_9donofxwavl_2025-05-20-15-14-24.jpg,Price,"$40,000,000 COP",Availability,In Stock
MUZEM_008,Bracelet with natural Emerald PL06,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl06/,Bracelet natural Emerald PL06 | Muzem Emeralds,Bracelet with natural Emerald PL06 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,Bracelet with natural Emerald PL06,product,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl06/,https://muzem.co/wp-content/uploads/2025/05/PL06-3.jpg,Bracelet with natural Emerald PL06 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,Muzem Emeralds,1600000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet with natural Emerald PL06,Bracelet with natural Emerald PL06 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/05/PL06-3.jpg,Price,"$1,600,000 COP",Availability,In Stock
MUZEM_009,Bracelet with natural Emerald PL07,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl07/,Bracelet natural Emerald PL07 | Muzem Emeralds,Discover Bracelet with natural Emerald PL07 - Certified Colombian emerald bracelet crafted in Other. Free shipping. 30-day returns. Muzem Emeralds.,Bracelet with natural Emerald PL07,product,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl07/,https://muzem.co/wp-content/uploads/2025/05/PL07-1.jpg,Discover Bracelet with natural Emerald PL07 - Certified Colombian emerald bracelet crafted in Other. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,1600000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet with natural Emerald PL07,Discover Bracelet with natural Emerald PL07 - Certified Colombian emerald bracelet crafted in Other. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/05/PL07-1.jpg,Price,"$1,600,000 COP",Availability,In Stock
MUZEM_010,Bracelet with natural Emerald PL08,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl08/,Bracelet natural Emerald PL08 | Muzem Emeralds,Bracelet with natural Emerald PL08 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,Bracelet with natural Emerald PL08,product,https://muzem.co/en/shop/silver/silver-bracelets/bracelet-with-natural-emerald-pl08/,https://muzem.co/wp-content/uploads/2025/05/PL03_6c0o305xrym_2025-05-28-09-51-56.jpg,Bracelet with natural Emerald PL08 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,Muzem Emeralds,2000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet with natural Emerald PL08,Bracelet with natural Emerald PL08 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Other bracelet. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/05/PL03_6c0o305xrym_2025-05-28-09-51-56.jpg,Price,"$2,000,000 COP",Availability,In Stock
MUZEM_011,Bracelet yellow gold PL143,https://muzem.co/en/shop/stones-and-their-shapes/oval/bracelet-yellow-gold-pl143/,Bracelet yellow gold PL143 | Muzem Emeralds,Discover Bracelet yellow gold PL143 - Certified Colombian emerald bracelet crafted in 18k Yellow Gold. Free shipping. 30-day returns. Muzem Emeralds.,Bracelet yellow gold PL143,product,https://muzem.co/en/shop/stones-and-their-shapes/oval/bracelet-yellow-gold-pl143/,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,Discover Bracelet yellow gold PL143 - Certified Colombian emerald bracelet crafted in 18k Yellow Gold. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,16800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet yellow gold PL143,Discover Bracelet yellow gold PL143 - Certified Colombian emerald bracelet crafted in 18k Yellow Gold. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/05/PL143_75rvzfe81p9_2025-05-30-10-28-38.jpg,Price,"$16,800,000 COP",Availability,In Stock
MUZEM_012,Bracelet yellow gold PL80,https://muzem.co/en/shop/stones-and-their-shapes/emerald/bracelet-yellow-gold-pl80/,Bracelet yellow gold PL80 | Muzem Emeralds,Shop Bracelet yellow gold PL80 at Muzem Emeralds. Authentic Colombian emerald bracelet in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Bracelet yellow gold PL80,product,https://muzem.co/en/shop/stones-and-their-shapes/emerald/bracelet-yellow-gold-pl80/,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,Shop Bracelet yellow gold PL80 at Muzem Emeralds. Authentic Colombian emerald bracelet in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,10000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Bracelet yellow gold PL80,Shop Bracelet yellow gold PL80 at Muzem Emeralds. Authentic Colombian emerald bracelet in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/05/PL80-4.jpg,Price,"$10,000,000 COP",Availability,In Stock
MUZEM_013,Chain in white gold CD1401,https://muzem.co/en/shop/white-gold/chains-in-white-gold/chain-in-white-gold-cd1401/,Chain in white gold CD1401 | Muzem Emeralds,Discover Chain in white gold CD1401 - Certified Colombian emerald other crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Chain in white gold CD1401,product,https://muzem.co/en/shop/white-gold/chains-in-white-gold/chain-in-white-gold-cd1401/,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,Discover Chain in white gold CD1401 - Certified Colombian emerald other crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,1000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Chain in white gold CD1401,Discover Chain in white gold CD1401 - Certified Colombian emerald other crafted in White Gold. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/03/CD1401-2.jpg,Price,"$1,000,000 COP",Availability,In Stock
MUZEM_014,Chain in white gold CD1553,https://muzem.co/en/shop/white-gold/chains-in-white-gold/chain-in-white-gold-cd1553/,Chain in white gold CD1553 | Muzem Emeralds,Chain in white gold CD1553 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold other. Certificate of authenticity included.,Chain in white gold CD1553,product,https://muzem.co/en/shop/white-gold/chains-in-white-gold/chain-in-white-gold-cd1553/,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,Chain in white gold CD1553 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold other. Certificate of authenticity included.,Muzem Emeralds,1300000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Chain in white gold CD1553,Chain in white gold CD1553 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold other. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/03/CD1553-1.jpg,Price,"$1,300,000 COP",Availability,In Stock
MUZEM_015,Earrings in silver AR005,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar005/,Earrings in silver AR005 | Muzem Emeralds,Discover Earrings in silver AR005 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,Earrings in silver AR005,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar005/,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,Discover Earrings in silver AR005 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,8000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR005,Discover Earrings in silver AR005 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/06/AR005-4.jpg,Price,"$8,000,000 COP",Availability,In Stock
MUZEM_016,Earrings in silver AR006,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar006/,Earrings in silver AR006 | Muzem Emeralds,Discover Earrings in silver AR006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,Earrings in silver AR006,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar006/,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,Discover Earrings in silver AR006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,Muzem Emeralds,12000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR006,Discover Earrings in silver AR006 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emeralds.,https://muzem.co/wp-content/uploads/2025/03/AR00-4.jpg,Price,"$12,000,000 COP",Availability,In Stock
MUZEM_017,Earrings in silver AR007,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar007/,Earrings in silver AR007 | Muzem Emeralds,Shop Earrings in silver AR007 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Earrings in silver AR007,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar007/,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,Shop Earrings in silver AR007 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,1200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR007,Shop Earrings in silver AR007 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/05/AR01-2.jpg,Price,"$1,200,000 COP",Availability,In Stock
MUZEM_018,Earrings in silver AR008,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar008/,Earrings in silver AR008 | Muzem Emeralds,Shop Earrings in silver AR008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Earrings in silver AR008,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar008/,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,Shop Earrings in silver AR008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,Muzem Emeralds,1200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR008,Shop Earrings in silver AR008 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from Bogotá & Medellín.,https://muzem.co/wp-content/uploads/2025/05/AR02-4.jpg,Price,"$1,200,000 COP",Availability,In Stock
MUZEM_019,Earrings in silver AR009,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar009/,Earrings in silver AR009 | Muzem Emeralds,Earrings in silver AR009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,Earrings in silver AR009,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar009/,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,Earrings in silver AR009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,Muzem Emeralds,1200000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR009,Earrings in silver AR009 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/06/AR009-1.jpg,Price,"$1,200,000 COP",Availability,In Stock
MUZEM_020,Earrings in silver AR010,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar010/,Earrings in silver AR010 | Muzem Emeralds,Earrings in silver AR010 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,Earrings in silver AR010,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-ar010/,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,Earrings in silver AR010 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,Muzem Emeralds,1680000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver AR010,Earrings in silver AR010 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted Silver ring. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/06/AR010_8pwjpysqxja_2025-06-28-13-57-15.jpg,Price,"$1,680,000 COP",Availability,In Stock
MUZEM_021,Earrings in silver with carved natural emerald AR002,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-carved-natural-emerald-ar002/,Earrings in silver carved natural emerald | Muzem Emeralds,Discover Earrings in silver with carved natural emerald AR002 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,Earrings in silver with carved natural emerald AR002,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-carved-natural-emerald-ar002/,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,Discover Earrings in silver with carved natural emerald AR002 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,Muzem Emeralds,800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver with carved natural emerald AR002,Discover Earrings in silver with carved natural emerald AR002 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,https://muzem.co/wp-content/uploads/2025/05/AR002-1-1.jpg,Price,"$800,000 COP",Availability,In Stock
MUZEM_022,Earrings in silver with carved natural emerald AR003,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-carved-natural-emerald-ar003/,Earrings in silver carved natural emerald | Muzem Emeralds,Shop Earrings in silver with carved natural emerald AR003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from B...,Earrings in silver with carved natural emerald AR003,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-carved-natural-emerald-ar003/,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,Shop Earrings in silver with carved natural emerald AR003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from B...,Muzem Emeralds,800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver with carved natural emerald AR003,Shop Earrings in silver with carved natural emerald AR003 at Muzem Emeralds. Authentic Colombian emerald ring in Silver. 4th generation family jewelry from B...,https://muzem.co/wp-content/uploads/2025/05/AR003-4.jpg,Price,"$800,000 COP",Availability,In Stock
MUZEM_023,Earrings in silver with Natural Emerald Carved AR004,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-natural-emerald-carved-ar004/,Earrings in silver Emerald Carved AR004 | Muzem Emeralds,Discover Earrings in silver with Natural Emerald Carved AR004 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,Earrings in silver with Natural Emerald Carved AR004,product,https://muzem.co/en/shop/silver/silver-earrings/earrings-in-silver-with-natural-emerald-carved-ar004/,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,Discover Earrings in silver with Natural Emerald Carved AR004 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,Muzem Emeralds,2000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in silver with Natural Emerald Carved AR004,Discover Earrings in silver with Natural Emerald Carved AR004 - Certified Colombian emerald ring crafted in Silver. Free shipping. 30-day returns. Muzem Emer...,https://muzem.co/wp-content/uploads/2025/05/AR004-4.jpg,Price,"$2,000,000 COP",Availability,In Stock
MUZEM_024,Earrings in white gold AR1981,https://muzem.co/en/shop/stones-and-their-shapes/round/earrings-in-white-gold-ar1981/,Earrings in white gold AR1981 | Muzem Emeralds,Earrings in white gold AR1981 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold ring. Certificate of authenticity included.,Earrings in white gold AR1981,product,https://muzem.co/en/shop/stones-and-their-shapes/round/earrings-in-white-gold-ar1981/,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,Earrings in white gold AR1981 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold ring. Certificate of authenticity included.,Muzem Emeralds,2800000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in white gold AR1981,Earrings in white gold AR1981 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted White Gold ring. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/07/AR1981-3.jpg,Price,"$2,800,000 COP",Availability,In Stock
MUZEM_025,Earrings in yellow gold AR2437,https://muzem.co/en/shop/yellow-gold/yellow-gold-earrings/earrings-in-yellow-gold-ar2437/,Earrings in yellow gold AR2437 | Muzem Emeralds,Shop Earrings in yellow gold AR2437 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,Earrings in yellow gold AR2437,product,https://muzem.co/en/shop/yellow-gold/yellow-gold-earrings/earrings-in-yellow-gold-ar2437/,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,Shop Earrings in yellow gold AR2437 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,Muzem Emeralds,8000000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in yellow gold AR2437,Shop Earrings in yellow gold AR2437 at Muzem Emeralds. Authentic Colombian emerald ring in 18k Yellow Gold. 4th generation family jewelry from Bogotá & Medel...,https://muzem.co/wp-content/uploads/2025/07/AR2437-3.jpg,Price,"$8,000,000 COP",Availability,In Stock
MUZEM_026,Earrings in yellow gold AR2490,https://muzem.co/en/shop/yellow-gold/earrings-in-yellow-gold-ar2490/,Earrings in yellow gold AR2490 | Muzem Emeralds,Earrings in yellow gold AR2490 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,Earrings in yellow gold AR2490,product,https://muzem.co/en/shop/yellow-gold/earrings-in-yellow-gold-ar2490/,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,Earrings in yellow gold AR2490 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,Muzem Emeralds,10500000,COP,instock,Muzem Emeralds,summary_large_image,@muzem_emeralds,Earrings in yellow gold AR2490,Earrings in yellow gold AR2490 - Premium Colombian emerald jewelry by Muzem Emeralds. Handcrafted 18k Yellow Gold ring. Certificate of authenticity included.,https://muzem.co/wp-content/uploads/2025/08/AR2490-3.jpg,Price,"$10,500,000 COP",Availability,In Stock
