sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels
MUZ-WG18-RNG-103,,Default,simple,Default Category/Rings/Gold Jewelry,base,White gold ring with Moissanite AN1673,"Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in White Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2250.0,,,,muz-wg18-rng-103,White gold ring with Moissanite AN1673 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold, moissanite",Shop White gold ring with Moissanite AN1673 at Muzem Emeralds. Certified Colombian emeralds in White Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AN1673-4.jpg,MUZEM White gold ring with Moissanite AN1673 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/06/AN1673-4.jpg,MUZEM White gold ring with Moissanite AN1673 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/06/AN1673-4.jpg,MUZEM White gold ring with Moissanite AN1673 - Colombian Emerald Natural in White Gold,https://muzem.co/wp-content/uploads/2025/06/AN1673-4.jpg,MUZEM White gold ring with Moissanite AN1673 - Colombian Emerald Natural in White Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=White Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-BRC-104,,Default,simple,Default Category/Bracelets/Gold Jewelry,base,Yellow gold bracelet PL122,"Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3750.0,,,,muz-yg18-brc-104,Yellow gold bracelet PL122 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold bracelet PL122 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/PL122.6.jpg,MUZEM Yellow gold bracelet PL122 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/PL122.6.jpg,MUZEM Yellow gold bracelet PL122 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/PL122.6.jpg,MUZEM Yellow gold bracelet PL122 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/PL122.6.jpg,MUZEM Yellow gold bracelet PL122 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Bracelet,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-BRC-105,,Default,simple,Default Category/Bracelets/Gold Jewelry,base,Yellow gold bracelet PL98,"Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful bracelet featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4500.0,,,,muz-yg18-brc-105,Yellow gold bracelet PL98 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold bracelet PL98 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/PL98-3.jpg,MUZEM Yellow gold bracelet PL98 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL98-3.jpg,MUZEM Yellow gold bracelet PL98 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL98-3.jpg,MUZEM Yellow gold bracelet PL98 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/PL98-3.jpg,MUZEM Yellow gold bracelet PL98 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Bracelet,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-106,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings AR12 GH,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1250.0,,,,muz-yg18-rng-106,Yellow gold earrings AR12 GH | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings AR12 GH at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/07/AR12-GH-1.jpg,MUZEM Yellow gold earrings AR12 GH - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR12-GH-1.jpg,MUZEM Yellow gold earrings AR12 GH - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR12-GH-1.jpg,MUZEM Yellow gold earrings AR12 GH - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/07/AR12-GH-1.jpg,MUZEM Yellow gold earrings AR12 GH - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-107,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings AR2698,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2000.0,,,,muz-yg18-rng-107,Yellow gold earrings AR2698 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings AR2698 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/04/AR2698-4.jpg,MUZEM Yellow gold earrings AR2698 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2698-4.jpg,MUZEM Yellow gold earrings AR2698 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2698-4.jpg,MUZEM Yellow gold earrings AR2698 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2698-4.jpg,MUZEM Yellow gold earrings AR2698 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-108,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings AR2717,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2500.0,,,,muz-yg18-rng-108,Yellow gold earrings AR2717 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings AR2717 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/04/AR2717.1.jpg,MUZEM Yellow gold earrings AR2717 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2717.1.jpg,MUZEM Yellow gold earrings AR2717 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2717.1.jpg,MUZEM Yellow gold earrings AR2717 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/04/AR2717.1.jpg,MUZEM Yellow gold earrings AR2717 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-109,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings AR2766,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4250.0,,,,muz-yg18-rng-109,Yellow gold earrings AR2766 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings AR2766 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/AR2766-3.jpg,MUZEM Yellow gold earrings AR2766 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/AR2766-3.jpg,MUZEM Yellow gold earrings AR2766 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/AR2766-3.jpg,MUZEM Yellow gold earrings AR2766 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/AR2766-3.jpg,MUZEM Yellow gold earrings AR2766 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-110,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings AR2890,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4750.0,,,,muz-yg18-rng-110,Yellow gold earrings AR2890 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings AR2890 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/AR2890_hxtf9vr7jh_2025-06-17-16-34-12.jpg,MUZEM Yellow gold earrings AR2890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2890_hxtf9vr7jh_2025-06-17-16-34-12.jpg,MUZEM Yellow gold earrings AR2890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2890_hxtf9vr7jh_2025-06-17-16-34-12.jpg,MUZEM Yellow gold earrings AR2890 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/AR2890_hxtf9vr7jh_2025-06-17-16-34-12.jpg,MUZEM Yellow gold earrings AR2890 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-RNG-111,,Default,simple,Default Category/Rings/Gold Jewelry,base,Yellow gold earrings DJ2414,"Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful ring featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",4000.0,,,,muz-yg18-rng-111,Yellow gold earrings DJ2414 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold earrings DJ2414 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AR2414-1.jpg,MUZEM Yellow gold earrings DJ2414 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AR2414-1.jpg,MUZEM Yellow gold earrings DJ2414 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AR2414-1.jpg,MUZEM Yellow gold earrings DJ2414 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AR2414-1.jpg,MUZEM Yellow gold earrings DJ2414 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Ring,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-112,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1750.0,,,,muz-yg18-pnd-112,Yellow gold pendant | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/05/Set01D-4.jpg,MUZEM Yellow gold pendant - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/Set01D-4.jpg,MUZEM Yellow gold pendant - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/Set01D-4.jpg,MUZEM Yellow gold pendant - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/05/Set01D-4.jpg,MUZEM Yellow gold pendant - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-113,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ1313,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2875.0,,,,muz-yg18-pnd-113,Yellow gold pendant DJ1313 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ1313 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1313-1.jpg,MUZEM Yellow gold pendant DJ1313 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1313-1.jpg,MUZEM Yellow gold pendant DJ1313 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1313-1.jpg,MUZEM Yellow gold pendant DJ1313 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1313-1.jpg,MUZEM Yellow gold pendant DJ1313 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-114,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ1694,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",2000.0,,,,muz-yg18-pnd-114,Yellow gold pendant DJ1694 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ1694 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1694-1.jpg,MUZEM Yellow gold pendant DJ1694 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1694-1.jpg,MUZEM Yellow gold pendant DJ1694 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1694-1.jpg,MUZEM Yellow gold pendant DJ1694 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1694-1.jpg,MUZEM Yellow gold pendant DJ1694 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-115,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ1993,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",5000.0,,,,muz-yg18-pnd-115,Yellow gold pendant DJ1993 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ1993 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ1993.4.jpg,MUZEM Yellow gold pendant DJ1993 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1993.4.jpg,MUZEM Yellow gold pendant DJ1993 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1993.4.jpg,MUZEM Yellow gold pendant DJ1993 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ1993.4.jpg,MUZEM Yellow gold pendant DJ1993 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-116,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ1995,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",3750.0,,,,muz-yg18-pnd-116,Yellow gold pendant DJ1995 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ1995 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/AN1995-2.jpg,MUZEM Yellow gold pendant DJ1995 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1995-2.jpg,MUZEM Yellow gold pendant DJ1995 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1995-2.jpg,MUZEM Yellow gold pendant DJ1995 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/AN1995-2.jpg,MUZEM Yellow gold pendant DJ1995 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-117,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ2211,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",1500.0,,,,muz-yg18-pnd-117,Yellow gold pendant DJ2211 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ2211 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/03/DJ2211-1.jpg,MUZEM Yellow gold pendant DJ2211 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ2211-1.jpg,MUZEM Yellow gold pendant DJ2211 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ2211-1.jpg,MUZEM Yellow gold pendant DJ2211 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/03/DJ2211-1.jpg,MUZEM Yellow gold pendant DJ2211 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
MUZ-YG18-PND-118,,Default,simple,Default Category/Pendants/Gold Jewelry,base,Yellow gold pendant DJ2470,"Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.","Beautiful pendant featuring a natural Colombian emerald set in 18k Yellow Gold. Handcrafted by Muzem Emeralds, 4th generation family jewelry artisans.",0.1,1,Taxable Goods,"Catalog, Search",14500.0,,,,muz-yg18-pnd-118,Yellow gold pendant DJ2470 | Muzem Emeralds Colombia,"colombian-emerald, natural-stone, certified, 18k-gold",Shop Yellow gold pendant DJ2470 at Muzem Emeralds. Certified Colombian emeralds in 18k Yellow Gold. Free shipping in Colombia.,https://muzem.co/wp-content/uploads/2025/06/DJ2470_3fu22gvfwf1_2025-06-16-17-50-35.jpg,MUZEM Yellow gold pendant DJ2470 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2470_3fu22gvfwf1_2025-06-16-17-50-35.jpg,MUZEM Yellow gold pendant DJ2470 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2470_3fu22gvfwf1_2025-06-16-17-50-35.jpg,MUZEM Yellow gold pendant DJ2470 - Colombian Emerald Natural in 18k Yellow Gold,https://muzem.co/wp-content/uploads/2025/06/DJ2470_3fu22gvfwf1_2025-06-16-17-50-35.jpg,MUZEM Yellow gold pendant DJ2470 - Colombian Emerald Natural in 18k Yellow Gold,2026-02-22 02:05:23,2026-02-22 02:05:23,,,Block after Info Column,,,,,,,,,,,,Colombia,"material=18k Yellow Gold,emerald_type=Natural,jewelry_type=Pendant,brand=Muzem Emeralds",1,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,
